КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ДлинаЕд.1,ШиринаЕд,ШиринаЕд.1,ВысотаЕд,ВысотаЕд.1,Остаток,ВсегоТовара,Количество,НаВитрине,Транзит,Транзит.1,НаСкладе
GF23627,0.011918133,60.0,0.1000000014901161,0,0.0900000035762786,0,0.0199999995529651,0,,0,,0,,0,0.0
GF24370,1.1002469e-06,1699.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26795,0.023601264,2799.0,0.2899999916553497,0,0.1899999976158142,0,0.209999993443489,0,,0,,0,,0,0.0
GF26795,0.013678371,3299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF24121,0.0038590482,2199.0,0.3000000119209289,0,0.0949999988079071,0,0.1150000020861625,0,,0,,0,,0,0.0
GF24121,0.016713535,2799.0,0.3199999928474426,0,0.0900000035762786,0,0.1099999994039535,0,,0,,0,,0,0.0
GF24365,0.0035195788,4199.0,0.2720000147819519,0,0.1599999964237213,0,0.2619999945163727,0,,0,,0,,0,0.0
GF26794,0.008041014,3499.0,0.1770000010728836,0,0.324999988079071,0,0.1560000032186508,0,,0,,0,,0,0.0
GF26801,1.475701e-06,630.0,0.3499999940395355,0,0.1000000014901161,0,0.0900000035762786,0,,0,,0,,0,0.0
GF24121,0.047822624,2999.0,0.3600000143051147,0,0.1199999973177909,0,0.1199999973177909,0,1.0,0,,0,0.0,0,1.0
GF26805,1.2240853e-06,7999.0,0.1550000011920929,0,0.0599999986588954,0,0.1700000017881393,0,,0,,0,,0,0.0
MA00325,0.013623688,799.0,0.4300000071525574,0,0.1199999973177909,0,0.050000000745058,0,,0,,0,,0,0.0
MA76011,0.0017019202,420.0,0.2000000029802322,0,0.050000000745058,0,0.0049999998882412,0,,0,,0,,0,0.0
MA00289,0.0053819483,7999.0,0.2150000035762787,0,0.1099999994039535,0,0.2349999994039535,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,11399.0,0.3000000119209289,0,0.0599999986588954,0,0.2800000011920929,0,,0,,0,,0,0.0
GF30129,0.0035464338,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA76021,0.009859197,4499.0,0.1700000017881393,0,0.135000005364418,0,0.0099999997764825,0,,0,,0,,0,0.0
MA76021,0.0078057367,2999.0,0.1700000017881393,0,0.1099999994039535,0,0.0099999997764825,0,1.0,0,1.0,0,0.0,0,0.0
GF18704,1.0725312e-06,1699.0,,0,,0,,0,,0,,0,,0,0.0
GF18704,1.0725312e-06,2199.0,,0,,0,,0,,0,,0,,0,0.0
GF18704,1.0725312e-06,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18375,0.020105755,210.0,0.1199999973177909,0,0.0850000008940696,0,0.0199999995529651,0,,0,,0,,0,0.0
EY47326,0.003197611,1250.0,0.1899999976158142,0,0.1099999994039535,0,0.0199999995529651,0,,0,,0,,0,0.0
GF27381,1.13969e-06,18999.0,0.1099999994039535,0,0.1099999994039535,0,0.0850000008940696,0,,0,,0,,0,0.0
GF24123,1.0428287e-06,3099.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA76011,1.0217651e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20762,0.008153347,699.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA10211,1.0197033e-06,1899.0,0.2599999904632568,0,0.1700000017881393,0,0.0599999986588954,0,,0,,0,,0,0.0
MA10211,0.010756849,799.0,0.1949999928474426,0,0.1500000059604644,0,0.0399999991059303,0,,0,,0,,0,0.0
GF30156,0.023237973,24999.0,0.449999988079071,0,0.2800000011920929,0,0.3449999988079071,0,,0,,0,,0,0.0
GF18705,0.019138027,499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
FE43821,0.006826921,630.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF27381,0.029642796,1299.0,0.0,0,0.0,0,0.0,0,1.0,0,,0,0.0,0,1.0
GF18550,1.0840282e-06,6399.0,0.3400000035762787,0,0.2150000035762787,0,0.2649999856948852,0,,0,,0,,0,0.0
GF18550,0.005617796,3599.0,0.270000010728836,0,0.3400000035762787,0,0.2800000011920929,0,,0,,0,,0,0.0
MA10192,0.014312066,1599.0,0.2249999940395355,0,0.1599999964237213,0,0.0700000002980232,0,,0,,0,,0,0.0
FE15851,0.018333767,999.0,,0,,0,,0,0.0,0,,0,0.0,0,0.0
GF30164,0.0033477927,1450.0,0.164000004529953,0,0.164000004529953,0,0.0379999987781047,0,,0,,0,,0,0.0
MA00333,1.1266225e-06,,0.25,0,0.25,0,0.0549999997019767,0,,0,,0,,0,0.0
GF19438,0.01096297,2299.0,13.5,0,27.0,0,27.299999237060547,0,,0,,0,,0,0.0
MA00330,0.022087773,1499.0,0.25,0,0.2199999988079071,0,0.2399999946355819,0,1.0,0,1.0,0,0.0,0,0.0
GF18405,0.014307766,1699.0,0.209999993443489,0,0.1500000059604644,0,0.0900000035762786,0,,0,,0,,0,0.0
FE01166,1.0197033e-06,111999.0,,0,,0,,0,,0,,0,,0,0.0
GF18388,0.018612755,699.0,0.1299999952316284,0,0.1000000014901161,0,0.0099999997764825,0,1.0,0,1.0,0,0.0,0,0.0
MA00325,0.016737932,3199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18206,1.0433196e-06,,0.1700000017881393,0,0.2599999904632568,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18206,0.0036714417,,0.2399999946355819,0,0.1700000017881393,0,0.050000000745058,0,,0,,0,,0,0.0
GF18206,1.0433196e-06,1799.0,0.1700000017881393,0,0.25,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18206,1.0433196e-06,,0.1650000065565109,0,0.2599999904632568,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18324,0.040999744,399.0,0.2199999988079071,0,0.1650000065565109,0,0.050000000745058,0,,0,,0,,0,0.0
GF19428,0.011550259,1450.0,0.135000005364418,0,0.2249999940395355,0,0.2249999940395355,0,,0,,0,,0,0.0
GF27458,0.0029791517,1399.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18521,0.004039088,,1.125,0,0.1400000005960464,0,0.7900000214576721,0,,0,,0,,0,0.0
MA00324,1.0955742e-06,10299.0,0.1800000071525573,0,0.1500000059604644,0,0.3549999892711639,0,,0,,0,,0,0.0
GF29233,7.978072e-07,7999.0,0.1800000071525573,0,0.1099999994039535,0,0.050000000745058,0,,0,,0,,0,0.0
GF19453,0.013687656,2699.0,,0,,0,,0,,0,,0,,0,0.0
EY10317,0.008878851,550.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF18296,0.009032466,999.0,,0,,0,,0,,0,,0,,0,0.0
GF18415,1.3654859e-06,,0.4699999988079071,0,0.2800000011920929,0,0.4199999868869781,0,,0,,0,,0,0.0
GF18206,0.013402637,2050.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF24118,0.042899273,6799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA00328,0.033692863,2250.0,0.25,0,0.2540000081062317,0,0.4850000143051147,0,,0,,0,,0,0.0
GF18438,1.0783314e-06,6799.0,0.3400000035762787,0,0.1299999952316284,0,0.1550000011920929,0,,0,,0,,0,0.0
GF18290,0.012994886,,0.6399999856948853,0,0.1199999973177909,0,0.4099999964237213,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18705,0.003603067,999.0,0.3000000119209289,0,0.0900000035762786,0,0.1400000005960464,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,3999.0,0.2460000067949295,0,0.1159999966621398,0,0.1969999969005584,0,,0,,0,,0,0.0
FE43821,1.1380098e-06,399.0,0.1700000017881393,0,0.0599999986588954,0,0.1000000014901161,0,,0,,0,,0,0.0
GF20747,0.021113513,29999.0,,0,,0,,0,,0,,0,,0,0.0
GF26923,8.044003e-07,250.0,0.0649999976158142,0,0.0299999993294477,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18335,0.00934809,24999.0,0.699999988079071,0,0.1599999964237213,0,0.5199999809265137,0,,0,,0,,0,0.0
GF19415,0.024078999,44999.0,0.8600000143051147,0,0.5299999713897705,0,0.6399999856948853,0,,0,,0,,0,0.0
GF18208,0.008321241,54999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,0.008321241,53999.0,0.5,0,0.0649999976158142,0,0.3100000023841858,0,,0,,0,,0,0.0
GF24117,0.031616602,9399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18240,0.0041851974,,0.1299999952316284,0,0.1099999994039535,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18438,0.009654492,7199.0,,0,,0,,0,,0,,0,,0,0.0
GF20747,1.0921349e-06,46799.0,0.3700000047683716,0,0.2800000011920929,0,0.4799999892711639,0,,0,,0,,0,0.0
MA08252,0.0033985386,799.0,0.1500000059604644,0,0.1199999973177909,0,0.1500000059604644,0,,0,,0,,0,0.0
FE43821,1.1380098e-06,299.0,0.2800000011920929,0,0.1800000071525573,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18375,1.0426945e-06,599.0,0.0799999982118606,0,0.0299999993294477,0,0.1199999973177909,0,,0,,0,,0,0.0
MA00333,1.1266225e-06,399.0,0.2899999916553497,0,0.2599999904632568,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18290,0.013466245,,0.574999988079071,0,0.1150000020861625,0,0.3650000095367431,0,,0,,0,,0,0.0
GF18290,0.013174452,8699.0,0.6000000238418579,0,0.1199999973177909,0,0.4300000071525574,0,,0,,0,,0,0.0
GF19429,0.019322665,,0.2750000059604645,0,0.1099999994039535,0,0.135000005364418,0,,0,,0,,0,0.0
GF20762,0.0117812,599.0,0.3199999928474426,0,0.0900000035762786,0,0.0549999997019767,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,20599.0,,0,,0,,0,,0,,0,,0,0.0
GF18438,0.0068120155,19999.0,0.5400000214576721,0,0.1700000017881393,0,0.1199999973177909,0,,0,,0,,0,0.0
MA76021,0.025145555,3399.0,0.135000005364418,0,0.0149999996647238,0,0.1749999970197677,0,,0,,0,,0,0.0
MA00325,0.013623688,1899.0,0.449999988079071,0,0.25,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18255,0.01124637,21999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18437,0.003319927,9499.0,0.3149999976158142,0,0.0700000002980232,0,0.2399999946355819,0,,0,,0,,0,0.0
GF18438,0.018977553,19999.0,0.2450000047683715,0,0.135000005364418,0,0.209999993443489,0,,0,,0,,0,0.0
MA63751,0.017396368,3799.0,0.4050000011920929,0,0.3050000071525574,0,0.1049999967217445,0,,0,,0,,0,0.0
GF19451,0.01144717,499.0,0.2249999940395355,0,0.1550000011920929,0,0.025000000372529,0,,0,,0,,0,0.0
FE09691,0.0015046044,61999.0,0.5899999737739563,0,0.625,0,0.2300000041723251,0,,0,,0,,0,0.0
GF18375,0.018351424,350.0,0.0900000035762786,0,0.0700000002980232,0,0.0099999997764825,0,,0,,0,,0,0.0
GF27458,8.940137e-07,1199.0,0.1749999970197677,0,0.125,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18335,1.1013578e-06,81999.0,0.6800000071525574,0,0.2249999940395355,0,0.5,0,,0,,0,,0,0.0
GF18417,1.169576e-06,34999.0,0.75,0,0.5099999904632568,0,0.2829999923706054,0,,0,,0,,0,0.0
GF18413,0.011250053,34999.0,0.7549999952316284,0,0.5099999904632568,0,0.2899999916553497,0,,0,,0,,0,0.0
GF19429,0.009769961,1099.0,0.3100000023841858,0,0.125,0,0.1550000011920929,0,,0,,0,,0,0.0
GF19429,1.0917378e-06,899.0,0.2599999904632568,0,0.1000000014901161,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18208,1.183283e-06,68999.0,0.4830000102519989,0,0.0689999982714653,0,0.3050000071525574,0,,0,,0,,0,0.0
GF18208,0.020734427,22999.0,,0,,0,,0,,0,,0,,0,0.0
GF18535,1.1010248e-06,2950.0,,0,,0,,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,41099.0,0.6100000143051147,0,0.6100000143051147,0,1.909999966621399,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,32999.0,0.6299999952316284,0,0.5899999737739563,0,1.9299999475479128,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,39999.0,0.6399999856948853,0,0.6000000238418579,0,1.899999976158142,0,,0,,0,,0,0.0
MA00325,0.015232648,1799.0,0.4449999928474426,0,0.2649999856948852,0,0.0549999997019767,0,3.0,0,1.0,0,0.0,0,2.0
MA00328,0.006764886,2599.0,0.4099999964237213,0,0.2399999946355819,0,0.1700000017881393,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,10999.0,0.4799999892711639,0,0.1800000071525573,0,0.0599999986588954,0,,0,,0,,0,0.0
EY23865,0.010364988,,0.0700000002980232,0,0.0700000002980232,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18300,0.012610555,899.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,99.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18405,0.02694616,1499.0,0.2150000035762787,0,0.1550000011920929,0,0.1000000014901161,0,1.0,0,1.0,0,0.0,0,0.0
GF18402,0.006402421,3499.0,0.4000000059604645,0,0.1700000017881393,0,0.0299999993294477,0,,0,,0,,0,0.0
GF18405,0.019670287,1799.0,0.1199999973177909,0,0.1899999976158142,0,0.0700000002980232,0,,0,,0,,0,0.0
EY80857,1.1501627e-06,999.0,0.1000000014901161,0,0.0549999997019767,0,0.1000000014901161,0,,0,,0,,0,0.0
MA65649,0.009251628,299.0,0.1500000059604644,0,0.1000000014901161,0,0.0399999991059303,0,,0,,0,,0,0.0
MA65649,0.009251628,150.0,0.1500000059604644,0,0.1000000014901161,0,0.0399999991059303,0,,0,,0,,0,0.0
MA65649,1.3155844e-06,250.0,0.1539999991655349,0,0.1030000001192092,0,0.0359999984502792,0,,0,,0,,0,0.0
MA65649,1.3155844e-06,430.0,0.1539999991655349,0,0.1030000001192092,0,0.0469999983906745,0,,0,,0,,0,0.0
MA65649,1.3155844e-06,399.0,0.1729999929666519,0,0.1280000060796737,0,0.0480000004172325,0,,0,,0,,0,0.0
GF30166,0.013255325,4799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF30166,2.209589e-06,4050.0,0.3199999928474426,0,0.3100000023841858,0,0.3199999928474426,0,,0,,0,,0,0.0
GF30166,0.007363087,3950.0,0.3199999928474426,0,0.3199999928474426,0,0.4000000059604645,0,,0,,0,,0,0.0
GF30166,0.015538567,3999.0,0.3199999928474426,0,0.3199999928474426,0,0.4000000059604645,0,,0,,0,,0,0.0
GF30166,0.029643109,4899.0,0.4000000059604645,0,0.4099999964237213,0,0.4799999892711639,0,,0,,0,,0,0.0
GF30166,0.112265,4999.0,0.4000000059604645,0,0.4099999964237213,0,0.4799999892711639,0,,0,,0,,0,0.0
GF30166,0.023714045,4999.0,0.4099999964237213,0,0.4099999964237213,0,0.4799999892711639,0,,0,,0,,0,0.0
GF30166,0.011450828,4499.0,0.4000000059604645,0,0.4000000059604645,0,0.4399999976158142,0,,0,,0,,0,0.0
FE43833,1.218207e-06,599.0,0.2000000029802322,0,0.1299999952316284,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18359,0.005401797,2999.0,0.0399999991059303,0,0.1099999994039535,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18308,1.034414e-06,299.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,299.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF18308,1.034414e-06,399.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF18308,1.034414e-06,499.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,399.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,299.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,399.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,599.0,,0,,0,,0,,0,,0,,0,0.0
GF18308,1.034414e-06,599.0,,0,,0,,0,,0,,0,,0,0.0
MA01179,0.0033979912,2499.0,0.3799999952316284,0,0.1700000017881393,0,0.050000000745058,0,,0,,0,,0,0.0
GF18324,1.035347e-06,5399.0,0.25,0,0.1199999973177909,0,0.3319999873638153,0,,0,,0,,0,0.0
GF18438,0.01596457,4599.0,0.2549999952316284,0,0.1899999976158142,0,0.0599999986588954,0,,0,,0,,0,0.0
GF27460,1.0807298e-06,13099.0,0.4300000071525574,0,0.3700000047683716,0,0.1199999973177909,0,,0,,0,,0,0.0
GF21566,0.009718671,1699.0,0.1749999970197677,0,0.06700000166893,0,0.1309999972581863,0,,0,,0,,0,0.0
GF18438,1.0783314e-06,5799.0,0.3449999988079071,0,0.1550000011920929,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18437,0.003319927,1399.0,0.1700000017881393,0,0.0799999982118606,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18395,1.1594041e-06,799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18154,1.0743312e-06,,0.1850000023841858,0,0.135000005364418,0,0.0399999991059303,0,,0,,0,,0,0.0
EY89691,0.0036477114,2499.0,0.3799999952316284,0,0.2899999916553497,0,0.1800000071525573,0,,0,,0,,0,0.0
MA86042,0.015996452,,0.0,0,0.0,0,0.0,0,2.0,0,1.0,0,0.0,0,1.0
GF18417,0.020037564,23999.0,,0,,0,,0,,0,,0,,0,0.0
GF29584,0.0038179175,550.0,0.2300000041723251,0,0.1500000059604644,0,0.0799999982118606,0,,0,,0,,0,0.0
GF26771,1.0815293e-06,699.0,0.2399999946355819,0,0.2000000029802322,0,0.1000000014901161,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,940.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26805,1.2240853e-06,9899.0,0.1299999952316284,0,0.1580000072717666,0,0.0729999989271164,0,,0,,0,,0,0.0
GF18208,0.016364453,40999.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,0.01373912,75799.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,1.183283e-06,25999.0,,0,,0,,0,,0,,0,,0,0.0
GF18395,1.1594041e-06,1950.0,0.2599999904632568,0,0.1299999952316284,0,0.1000000014901161,0,,0,,0,,0,0.0
GF30126,1.0670701e-06,1799.0,0.25,0,0.0900000035762786,0,0.0199999995529651,0,,0,,0,,0,0.0
GF19783,0.0071314205,2599.0,0.1500000059604644,0,0.1000000014901161,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18375,1.0426945e-06,750.0,0.1199999973177909,0,0.0230000000447034,0,0.0850000008940696,0,,0,,0,,0,0.0
GF19445,9.846354e-07,6599.0,0.2199999988079071,0,0.1679999977350235,0,0.0630000010132789,0,,0,,0,,0,0.0
EY11578,1.1347619e-06,2750.0,0.2399999946355819,0,0.0599999986588954,0,0.050000000745058,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,1999.0,0.2199999988079071,0,0.2399999946355819,0,0.1000000014901161,0,,0,,0,,0,0.0
GF19446,0.010221976,2199.0,0.0,0,0.0,0,0.0,0,1.0,0,,0,0.0,0,1.0
GF18550,0.013354165,2899.0,0.2849999964237213,0,0.1899999976158142,0,0.3700000047683716,0,,0,,0,,0,0.0
MA10192,0.04204461,2099.0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0
GF30166,2.209589e-06,2599.0,0.3000000119209289,0,0.2399999946355819,0,0.3000000119209289,0,,0,,0,,0,0.0
GF18388,1.0955317e-06,550.0,0.125,0,0.0850000008940696,0,0.0080000003799796,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,3899.0,0.449999988079071,0,0.2649999856948852,0,0.4900000095367431,0,,0,,0,,0,0.0
GF19428,1.0165181e-06,10499.0,0.4300000071525574,0,0.2199999988079071,0,0.3400000035762787,0,,0,,0,,0,0.0
GF19428,0.010165181,10999.0,0.4300000071525574,0,0.2300000041723251,0,0.3400000035762787,0,,0,,0,,0,0.0
GF26851,1.3415663e-06,32499.0,,0,,0,,0,,0,,0,,0,0.0
GF18335,0.00934809,34999.0,0.699999988079071,0,0.270000010728836,0,0.5199999809265137,0,,0,,0,,0,0.0
FE25250,1.1158064e-06,699.0,0.1299999952316284,0,0.0320000015199184,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18208,0.016364453,39999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,1.183283e-06,34999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18250,0.011279593,31999.0,0.2300000041723251,0,0.0599999986588954,0,0.1000000014901161,0,,0,,0,,0,0.0
GF27458,8.940137e-07,1199.0,0.1599999964237213,0,0.1599999964237213,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18423,0.014600205,1499.0,0.0700000002980232,0,0.1199999973177909,0,0.0299999993294477,0,,0,,0,,0,0.0
GF19426,0.0035339103,18999.0,0.2599999904632568,0,0.4199999868869781,0,0.4199999868869781,0,,0,,0,,0,0.0
MA00328,0.009034078,4499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18393,1.0197033e-06,9050.0,0.1199999973177909,0,0.4799999892711639,0,0.2899999916553497,0,,0,,0,,0,0.0
MA45114,1.3657896e-06,1150.0,0.25,0,0.1500000059604644,0,0.1500000059604644,0,,0,,0,,0,0.0
MA76021,0.019535616,999.0,0.1299999952316284,0,0.1700000017881393,0,0.0149999996647238,0,,0,,0,,0,0.0
GF18258,0.0033450352,499.0,0.2249999940395355,0,0.1299999952316284,0,0.0199999995529651,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,960.0,0.2000000029802322,0,0.1000000014901161,0,0.0149999996647238,0,,0,,0,,0,0.0
GF18325,0.037797734,1499.0,0.0,0,0.0,0,0.0,0,2.0,0,,0,0.0,0,2.0
GF18259,1.0766635e-06,350.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18550,0.011634152,3299.0,0.6359999775886536,0,0.6359999775886536,0,0.4580000042915344,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,2999.0,0.2399999946355819,0,0.1400000005960464,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,2299.0,0.1599999964237213,0,0.0900000035762786,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18325,0.011394858,2499.0,,0,,0,,0,,0,,0,,0,0.0
MA00327,1.2395899e-06,2899.0,0.3000000119209289,0,0.3000000119209289,0,0.1899999976158142,0,,0,,0,,0,0.0
GF18451,0.0041046925,1399.0,0.135000005364418,0,0.0820000022649765,0,0.1899999976158142,0,0.0,0,,0,0.0,0,0.0
GF18548,0.0036123435,499.0,0.1500000059604644,0,0.1000000014901161,0,0.2249999940395355,0,,0,,0,,0,0.0
GF18325,0.01001074,5699.0,,0,,0,,0,,0,,0,,0,0.0
MA76021,1.1099781e-06,2499.0,0.135000005364418,0,0.1700000017881393,0,0.0099999997764825,0,,0,,0,,0,0.0
GF19421,3.7202396e-06,5450.0,0.449999988079071,0,0.1599999964237213,0,0.6600000262260437,0,,0,,0,,0,0.0
GF20767,0.040032156,1850.0,0.1899999976158142,0,0.1599999964237213,0,0.2899999916553497,0,,0,,0,,0,0.0
GF19436,0.024823695,1899.0,,0,,0,,0,0.0,0,,0,0.0,0,0.0
FE11958,1.1134615e-06,1450.0,0.25,0,0.2300000041723251,0,0.3499999940395355,0,,0,,0,,0,0.0
MA00289,0.012254517,8399.0,0.2399999946355819,0,0.1150000020861625,0,0.2899999916553497,0,,0,,0,,0,0.0
MA00289,0.018381774,8999.0,0.2399999946355819,0,0.1150000020861625,0,0.2899999916553497,0,,0,,0,,0,0.0
GF18430,0.014609058,6599.0,0.2049999982118606,0,0.1049999967217445,0,0.0949999988079071,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,5499.0,0.1400000005960464,0,0.1400000005960464,0,0.1150000020861625,0,,0,,0,,0,0.0
GF30164,1.0046391e-06,1399.0,0.1949999928474426,0,0.1150000020861625,0,0.2049999982118606,0,,0,,0,,0,0.0
GF19451,0.009074246,,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA10192,0.010966356,8999.0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0
GF18405,1.0636663e-06,450.0,0.1099999994039535,0,0.0599999986588954,0,0.0399999991059303,0,,0,,0,,0,0.0
GF26809,1.1006993e-06,64399.0,0.1199999973177909,0,0.050000000745058,0,0.1800000071525573,0,,0,,0,,0,0.0
GF27459,0.00339478,3199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18393,0.0039003312,8899.0,0.3700000047683716,0,0.2899999916553497,0,0.209999993443489,0,,0,,0,,0,0.0
GF19443,0.007188919,899.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19429,0.0681808,1999.0,0.3449999988079071,0,0.1550000011920929,0,0.1700000017881393,0,0.0,0,,0,1.0,0,0.0
MA10194,0.015400312,4899.0,0.5049999952316284,0,0.2249999940395355,0,0.0399999991059303,0,1.0,0,1.0,0,0.0,0,0.0
FE94230,0.00366085,89999.0,0.25,0,0.4799999892711639,0,0.4300000071525574,0,,0,,0,,0,0.0
GF20761,0.0034337465,1650.0,0.3400000035762787,0,0.050000000745058,0,0.1500000059604644,0,,0,,0,,0,0.0
GF20761,0.015366883,899.0,0.0659999996423721,0,0.4180000126361847,0,0.1400000005960464,0,,0,,0,,0,0.0
GF30129,0.0055152955,799.0,0.2000000029802322,0,0.0949999988079071,0,0.0049999998882412,0,,0,,0,,0,0.0
GF20757,1.0361907e-06,2899.0,0.2349999994039535,0,0.1599999964237213,0,0.0900000035762786,0,,0,,0,,0,0.0
MA10192,0.043729365,799.0,0.1199999973177909,0,0.0599999986588954,0,0.0399999991059303,0,0.0,0,,0,0.0,0,0.0
EY23865,1.1779733e-06,3199.0,0.25,0,0.1500000059604644,0,0.0750000029802322,0,,0,,0,,0,0.0
GF19434,1.076057e-06,4199.0,0.3600000143051147,0,0.270000010728836,0,0.2000000029802322,0,,0,,0,,0,0.0
GF19449,0.009490723,1299.0,0.1000000014901161,0,0.1000000014901161,0,0.1500000059604644,0,,0,,0,,0,0.0
GF26771,1.0815293e-06,5999.0,0.1599999964237213,0,0.0850000008940696,0,0.2450000047683715,0,,0,,0,,0,0.0
GF26771,1.0815293e-06,5499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20767,0.028937908,3499.0,0.209999993443489,0,0.209999993443489,0,0.4950000047683716,0,,0,,0,,0,0.0
GF18548,1.0840282e-06,2499.0,0.3000000119209289,0,0.1599999964237213,0,0.2599999904632568,0,,0,,0,,0,0.0
MA00331,0.0072779735,1199.0,0.3700000047683716,0,0.1199999973177909,0,0.1099999994039535,0,1.0,0,1.0,0,0.0,0,0.0
GF21566,1.0941575e-06,7899.0,0.1800000071525573,0,0.0799999982118606,0,0.2000000029802322,0,,0,,0,,0,0.0
GF30129,0.0035464338,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18165,0.0036580993,20799.0,0.6299999952316284,0,0.3199999928474426,0,0.6399999856948853,0,,0,,0,,0,0.0
